version,day_id,date,meal_types,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v2_shipped,138,2025-11-26,breakfast|dinner|lunch,1200.0,90.0,135.0,33.3,1216,103,139,27,1.3,14.4,3.0,-18.9,strict_relaxed_tol,0.1,strict,0.5,578.83,4,False,26.7,2.0
v2_shipped,139,2025-11-27,breakfast|dinner|lunch,1200.0,90.0,135.0,33.3,1204,90,123,39,0.3,0.0,-8.9,17.1,strict_relaxed_tol,0.15,strict,0.5,515.32,6,False,26.1,3.0
v2_shipped,140,2025-11-28,breakfast|dinner|lunch,1200.0,90.0,135.0,33.3,1182,101,124,31,-1.5,12.2,-8.1,-6.9,strict_tight,0.08,strict,0.5,278.98,2,True,18.4,1.5
v2_shipped,141,2025-12-01,breakfast|dinner|lunch,1200.0,90.0,135.0,33.3,1185,92,135,31,-1.2,2.2,0.0,-6.9,strict_tight,0.08,strict,1.0,120.34,1,True,22.5,4.0
v2_shipped,171,2025-12-08,breakfast|dinner|lunch,1300.0,97.5,130.0,43.3,1361,107,138,42,4.7,9.7,6.2,-3.0,strict_tight,0.08,strict,1.0,91.38,1,False,30.7,2.0
v2_shipped,172,2025-12-09,breakfast|dinner|lunch|snack,1300.0,97.5,130.0,43.3,1287,98,131,41,-1.0,0.5,0.8,-5.3,strict_tight,0.08,strict,1.0,91.1,1,True,22.9,7.0
v2_shipped,173,2025-12-10,breakfast|dinner|lunch,1300.0,97.5,130.0,43.3,1345,97,138,45,3.5,-0.5,6.2,3.9,strict_tight,0.08,strict,1.0,117.53,1,True,20.9,3.0
v2_shipped,174,2025-12-11,breakfast|dinner|lunch,1300.0,97.5,130.0,43.3,1288,117,128,34,-0.9,20.0,-1.5,-21.5,strict_relaxed_tol,0.2,strict,0.5,694.98,8,False,60.2,2.5
v2_shipped,233,2026-02-19,lunch,600.0,37.5,82.5,13.3,511,40,46,18,-14.8,6.7,-44.2,35.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1254.56,17,True,54.5,1.0
v2_shipped,327,2026-04-06,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1203,90,120,40,0.2,0.0,0.0,0.0,strict_tight,0.08,strict,0.5,300.82,2,True,19.8,2.0
v2_shipped,234,2026-02-09,lunch,700.0,52.5,70.0,23.3,687,53,78,18,-1.9,1.0,11.4,-22.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1328.77,17,True,59.5,2.0
v2_shipped,210,2026-01-16,dinner|lunch,1000.0,75.0,100.0,33.3,928,81,89,28,-7.2,8.0,-11.0,-15.9,strict_relaxed_tol,0.15,strict,1.0,505.8,5,True,28.7,1.0
v2_shipped,179,2025-12-08,breakfast|dinner|lunch,2400.0,180.0,240.0,80.0,2282,197,218,69,-4.9,9.4,-9.2,-13.8,strict_relaxed_tol,0.1,strict,0.5,646.26,4,False,32.0,3.5
v2_shipped,180,2025-12-09,breakfast|dinner|lunch,2400.0,180.0,240.0,80.0,2382,179,236,80,-0.8,-0.6,-1.7,0.0,strict_tight,0.08,strict,1.0,219.82,1,True,24.8,4.0
v2_shipped,152,2025-12-08,breakfast|dinner|lunch,1800.0,135.0,180.0,60.0,1788,136,177,60,-0.7,0.7,-1.7,0.0,strict_tight,0.08,strict,1.0,196.22,1,True,33.1,2.0
v2_shipped,153,2025-12-09,breakfast|dinner|lunch|snack,1800.0,135.0,180.0,60.0,1810,152,178,54,0.6,12.6,-1.1,-10.0,strict_tight,0.08,strict,0.5,288.75,2,True,36.2,7.0
v2_shipped,154,2025-12-10,breakfast|dinner|lunch,1800.0,135.0,180.0,60.0,1778,134,179,58,-1.2,-0.7,-0.6,-3.3,strict_tight,0.08,strict,1.0,244.02,1,False,26.7,9.0
v2_shipped,155,2025-12-11,breakfast|dinner|lunch|snack,1800.0,135.0,180.0,60.0,1780,134,177,60,-1.1,-0.7,-1.7,0.0,strict_tight,0.08,strict,1.0,237.9,1,True,31.6,10.0
v2_shipped,181,2025-12-10,breakfast|dinner|lunch|snack,2400.0,180.0,240.0,80.0,2405,190,239,77,0.2,5.6,-0.4,-3.8,strict_tight,0.08,strict,1.0,263.79,1,True,32.0,3.0
v2_shipped,182,2025-12-11,breakfast|dinner|lunch,2400.0,180.0,240.0,80.0,2419,183,239,81,0.8,1.7,-0.4,1.2,strict_tight,0.08,strict,1.0,217.73,1,True,36.6,3.0
v2_shipped,211,2026-01-19,dinner|lunch|snack,1000.0,75.0,100.0,33.3,962,72,100,30,-3.8,-4.0,0.0,-9.9,strict_tight,0.08,strict,1.0,108.43,1,True,26.7,2.0
v2_shipped,212,2026-01-20,dinner|lunch,1000.0,75.0,100.0,33.3,967,74,93,33,-3.3,-1.3,-7.0,-0.9,strict_tight,0.08,strict,0.5,219.49,2,True,36.3,1.5
v2_shipped,213,2026-01-21,dinner|lunch,1000.0,75.0,100.0,33.3,997,78,75,43,-0.3,4.0,-25.0,29.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1673.32,17,True,51.6,2.0
v2_shipped,214,2026-01-19,breakfast|dinner|lunch|snack,1980.0,120.0,240.0,60.0,1934,138,229,52,-2.3,15.0,-4.6,-13.3,strict_tight,0.08,strict,1.0,116.66,1,True,32.1,2.0
v2_shipped,215,2026-01-20,breakfast|dinner|lunch|snack,1980.0,120.0,240.0,60.0,1978,121,194,80,-0.1,0.8,-19.2,33.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1622.32,17,True,26.4,3.0
v2_shipped,216,2026-01-21,breakfast|dinner|lunch|snack,1980.0,120.0,240.0,60.0,1776,117,250,34,-10.3,-2.5,4.2,-43.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1937.08,17,True,35.4,3.0
v2_shipped,235,2026-02-10,lunch,700.0,52.5,70.0,23.3,708,57,77,19,1.1,8.6,10.0,-18.5,strict_relaxed_tol,0.15,strict,0.5,577.84,6,True,65.8,1.5
v2_shipped,236,2026-02-11,lunch,700.0,52.5,70.0,23.3,694,61,65,21,-0.9,16.2,-7.1,-9.9,strict_relaxed_tol,0.15,strict,0.5,598.01,6,True,56.5,2.5
v2_shipped,533,2026-05-18,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1485,159,123,40,-1.0,13.6,0.4,-20.0,strict_relaxed_tol,0.2,strict,1.0,741.5,7,True,41.6,2.0
v2_shipped,237,2026-02-12,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1715.99,17,True,64.5,2.0
v2_shipped,238,2026-02-13,lunch,700.0,52.5,70.0,23.3,701,54,66,25,0.1,2.9,-5.7,7.3,strict_tight,0.08,strict,0.5,193.51,2,True,83.3,2.5
v2_shipped,192,2025-12-22,breakfast|dinner|snack,1500.0,112.5,168.8,41.7,1404,121,169,27,-6.4,7.6,0.1,-35.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1541.24,17,True,37.9,2.0
v2_shipped,193,2025-12-23,breakfast|dinner|lunch|snack,2250.0,200.0,250.0,50.0,2281,201,248,54,1.4,0.5,-0.8,8.0,strict_tight,0.08,strict,1.0,242.5,1,True,18.3,6.0
v2_shipped,194,2025-12-24,breakfast|dinner|lunch,2250.0,200.0,250.0,50.0,2318,182,264,59,3.0,-9.0,5.6,18.0,strict_tight,0.08,strict,1.0,160.91,1,False,40.2,5.0
v2_shipped,195,2025-12-25,breakfast|dinner|lunch,2250.0,200.0,250.0,50.0,2192,205,251,41,-2.6,2.5,0.4,-18.0,strict_tight,0.08,strict,1.0,185.58,1,False,48.6,4.0
v2_shipped,196,2025-12-26,breakfast|dinner|lunch|snack,2250.0,200.0,250.0,50.0,2322,205,247,57,3.2,2.5,-1.2,14.0,strict_tight,0.08,strict,1.0,200.73,1,True,28.0,8.0
v2_shipped,197,2025-12-26,breakfast|dinner|lunch,2250.0,200.0,250.0,50.0,2169,180,225,61,-3.6,-10.0,-10.0,22.0,strict_relaxed_tol,0.1,strict,0.5,522.96,4,False,42.9,3.0
v2_shipped,198,2025-12-29,breakfast|dinner|lunch,2250.0,200.0,250.0,50.0,2312,216,270,41,2.8,8.0,8.0,-18.0,strict_tight,0.08,strict,1.0,92.82,1,True,46.1,4.0
v2_shipped,199,2025-12-30,breakfast|dinner|lunch|snack,2250.0,200.0,250.0,50.0,2199,180,236,59,-2.3,-10.0,-5.6,18.0,strict_tight,0.08,strict,1.0,145.63,1,True,19.7,9.0
v2_shipped,200,2025-12-31,breakfast|dinner|lunch,2250.0,200.0,250.0,50.0,2254,199,250,51,0.2,-0.5,0.0,2.0,strict_tight,0.08,strict,1.0,125.17,1,True,26.2,15.0
v2_shipped,239,2026-02-16,lunch,600.0,37.5,67.5,20.0,514,34,30,29,-14.3,-9.3,-55.6,45.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1582.81,17,True,100.0,2.0
v2_shipped,240,2026-02-17,lunch,600.0,37.5,67.5,20.0,511,40,46,18,-14.8,6.7,-31.9,-10.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1401.13,17,True,54.5,1.0
v2_shipped,241,2026-02-18,lunch,600.0,37.5,67.5,20.0,456,42,50,10,-24.0,12.0,-25.9,-50.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1141.03,17,True,58.3,1.0
v2_shipped,242,2026-02-19,lunch,600.0,37.5,67.5,20.0,641,43,66,23,6.8,14.7,-2.2,15.0,strict_relaxed_tol,0.1,strict,0.5,289.84,4,True,62.3,2.5
v2_shipped,243,2026-02-20,lunch,600.0,37.5,67.5,20.0,606,30,69,24,1.0,-20.0,2.2,20.0,strict_relaxed_tol,0.15,strict,0.5,402.35,6,True,43.6,3.0
v2_shipped,230,2026-02-16,lunch,600.0,37.5,82.5,13.3,257,17,15,14,-57.2,-54.7,-81.8,5.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1454.39,17,True,100.0,1.0
v2_shipped,231,2026-02-17,lunch,600.0,37.5,82.5,13.3,444,37,36,17,-26.0,-1.3,-56.4,27.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1573.7,17,True,44.8,1.0
v2_shipped,232,2026-02-18,lunch,600.0,37.5,82.5,13.3,573,39,75,13,-4.5,4.0,-9.1,-2.3,strict_tight,0.08,strict,0.5,178.74,2,True,46.7,2.5
v2_shipped,244,2026-02-16,lunch,700.0,52.5,70.0,23.3,785,73,63,27,12.1,39.0,-10.0,15.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1616.81,17,True,53.1,2.0
v2_shipped,245,2026-02-17,lunch,700.0,52.5,70.0,23.3,723,59,63,26,3.3,12.4,-10.0,11.6,strict_tight,0.08,strict,0.5,254.1,2,True,57.7,1.5
v2_shipped,246,2026-02-18,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,681.64,8,True,68.9,1.5
v2_shipped,247,2026-02-19,lunch,700.0,52.5,70.0,23.3,723,78,67,16,3.3,48.6,-4.3,-31.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1673.49,17,True,73.7,2.0
v2_shipped,248,2026-02-20,lunch,700.0,52.5,70.0,23.3,514,34,30,29,-26.6,-35.2,-57.1,24.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1490.87,17,True,100.0,2.0
v2_shipped,250,2026-02-23,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,647.3,8,True,68.9,1.5
v2_shipped,251,2026-02-24,lunch,700.0,52.5,70.0,23.3,785,73,63,27,12.1,39.0,-10.0,15.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1578.58,17,True,53.1,2.0
v2_shipped,252,2026-02-25,lunch,700.0,52.5,70.0,23.3,723,59,63,26,3.3,12.4,-10.0,11.6,strict_tight,0.08,strict,0.5,196.48,2,True,57.7,1.5
v2_shipped,253,2026-02-26,lunch,700.0,52.5,70.0,23.3,514,34,30,29,-26.6,-35.2,-57.1,24.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1555.73,17,True,100.0,2.0
v2_shipped,254,2026-02-27,lunch,700.0,52.5,70.0,23.3,723,78,67,16,3.3,48.6,-4.3,-31.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1562.43,17,True,73.7,2.0
v2_shipped,255,2026-02-23,dinner|lunch|snack,1500.0,112.5,150.0,50.0,1489,126,135,49,-0.7,12.0,-10.0,-2.0,strict_tight,0.08,strict,1.0,113.75,1,True,28.0,2.0
v2_shipped,256,2026-02-24,dinner|lunch|snack,1500.0,112.5,150.0,50.0,1457,98,135,59,-2.9,-12.9,-10.0,18.0,strict_relaxed_tol,0.15,strict,0.5,632.02,6,True,24.5,2.0
v2_shipped,257,2026-02-25,dinner|lunch|snack,1500.0,112.5,150.0,50.0,1522,112,158,49,1.5,-0.4,5.3,-2.0,strict_tight,0.08,strict,0.5,244.73,2,True,41.6,2.5
v2_shipped,258,2026-02-26,dinner|lunch|snack,1500.0,112.5,150.0,50.0,1520,120,133,56,1.3,6.7,-11.3,12.0,strict_relaxed_tol,0.1,strict,0.5,564.33,4,True,33.8,2.0
v2_shipped,273,2026-03-02,lunch,700.0,52.5,70.0,23.3,714,49,77,23,2.0,-6.7,10.0,-1.3,strict_relaxed_tol,0.1,strict,0.5,386.96,4,True,71.9,2.0
v2_shipped,274,2026-03-03,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1608.58,17,True,64.5,2.0
v2_shipped,275,2026-03-04,lunch,700.0,52.5,70.0,23.3,718,63,62,24,2.6,20.0,-11.4,3.0,strict_relaxed_tol,0.2,strict,0.5,713.07,8,True,88.1,2.5
v2_shipped,269,2026-03-02,breakfast|dinner|lunch|snack,2600.0,195.0,260.0,86.7,2514,191,237,89,-3.3,-2.1,-8.8,2.7,strict_tight,0.08,strict,0.5,400.06,2,True,41.9,7.5
v2_shipped,270,2026-03-03,breakfast|dinner|lunch|snack,2600.0,195.0,260.0,86.7,2560,203,263,77,-1.5,4.1,1.2,-11.2,strict_tight,0.08,strict,0.5,332.84,2,True,30.3,5.0
v2_shipped,271,2026-03-02,breakfast|dinner|lunch|snack,3225.0,201.6,362.8,107.5,3178,236,325,104,-1.5,17.1,-10.4,-3.3,strict_relaxed_tol,0.15,strict,1.0,738.05,5,True,29.3,5.0
v2_shipped,272,2026-03-03,breakfast|dinner|lunch|snack,3225.0,201.6,362.8,107.5,3175,204,350,107,-1.6,1.2,-3.5,-0.5,strict_tight,0.08,strict,1.0,216.58,1,True,24.2,6.0
v2_shipped,276,2026-03-05,lunch,700.0,52.5,70.0,23.3,701,54,66,25,0.1,2.9,-5.7,7.3,strict_tight,0.08,strict,0.5,192.01,2,True,83.3,2.5
v2_shipped,277,2026-03-06,lunch,700.0,52.5,70.0,23.3,514,34,30,29,-26.6,-35.2,-57.1,24.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1624.0,17,True,100.0,2.0
v2_shipped,278,2026-03-02,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,160,125,43,2.0,14.3,2.0,-14.0,strict_relaxed_tol,0.15,strict,0.5,806.0,6,True,31.0,2.0
v2_shipped,279,2026-03-03,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1469,136,110,54,-2.1,-2.9,-10.2,8.0,strict_tight,0.08,strict,1.0,124.51,1,True,34.5,2.0
v2_shipped,280,2026-03-03,lunch,1600.0,120.0,160.0,53.3,1407,152,131,31,-12.1,26.7,-18.1,-41.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1611.39,17,True,87.8,4.0
v2_shipped,281,2026-03-05,lunch,1600.0,120.0,160.0,53.3,1561,120,154,52,-2.4,0.0,-3.8,-2.4,strict_tight,0.08,strict,1.0,92.17,1,True,65.7,4.0
v2_shipped,282,2026-03-06,lunch,1600.0,120.0,160.0,53.3,1605,147,132,54,0.3,22.5,-17.5,1.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1661.29,17,True,94.7,6.0
v2_shipped,284,2026-03-04,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1501,106,137,59,0.1,-24.3,11.8,18.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1539.94,17,True,34.2,10.0
v2_shipped,285,2026-03-05,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1493,144,130,44,-0.5,2.9,6.1,-12.0,strict_tight,0.08,strict,0.5,281.81,2,True,41.4,2.5
v2_shipped,286,2026-03-10,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1527,108,148,56,1.8,-4.0,-1.3,12.0,strict_tight,0.08,strict,1.0,151.43,1,True,16.7,4.0
v2_shipped,287,2026-03-09,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1473,136,124,48,-1.8,-2.9,1.2,-4.0,strict_tight,0.08,strict,1.0,149.28,1,True,32.3,5.0
v2_shipped,288,2026-03-10,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1379,153,122,31,-8.1,9.3,-0.4,-38.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1640.82,17,True,44.8,2.0
v2_shipped,289,2026-03-11,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1480,140,115,51,-1.3,0.0,-6.1,2.0,strict_tight,0.08,strict,0.5,222.08,2,True,51.3,3.0
v2_shipped,290,2026-03-12,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1473,143,127,44,-1.8,2.1,3.7,-12.0,strict_tight,0.08,strict,0.5,438.84,2,True,31.6,2.0
v2_shipped,291,2026-03-10,dinner,1600.0,120.0,160.0,53.3,1326,122,155,24,-17.1,1.7,-3.1,-55.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1830.25,17,True,53.7,6.0
v2_shipped,292,2026-03-12,lunch|snack,1600.0,120.0,160.0,53.3,1636,141,169,44,2.2,17.5,5.6,-17.4,strict_relaxed_tol,0.15,strict,0.5,549.76,6,True,66.1,3.5
v2_shipped,293,2026-03-10,lunch,700.0,52.5,70.0,23.3,718,63,62,24,2.6,20.0,-11.4,3.0,strict_relaxed_tol,0.2,strict,0.5,899.42,8,True,88.1,2.5
v2_shipped,294,2026-03-11,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1587.39,17,True,64.5,2.0
v2_shipped,295,2026-03-12,lunch,700.0,52.5,70.0,23.3,701,54,66,25,0.1,2.9,-5.7,7.3,strict_tight,0.08,strict,0.5,182.92,2,True,83.3,2.5
v2_shipped,296,2026-03-13,lunch,700.0,52.5,70.0,23.3,514,34,30,29,-26.6,-35.2,-57.1,24.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1574.57,17,True,100.0,2.0
v2_shipped,297,2026-03-16,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1326,87,143,45,-11.6,-37.9,16.7,-10.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1755.59,17,True,31.8,2.0
v2_shipped,298,2026-03-17,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1539,150,123,49,2.6,7.1,0.4,-2.0,strict_tight,0.08,strict,1.0,93.82,1,True,34.6,2.0
v2_shipped,299,2026-03-18,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1498,141,112,54,-0.1,0.7,-8.6,8.0,strict_tight,0.08,strict,0.5,203.83,2,True,38.2,3.0
v2_shipped,300,2026-03-19,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1524,140,121,53,1.6,0.0,-1.2,6.0,strict_tight,0.08,strict,0.5,285.16,2,True,31.6,2.5
v2_shipped,301,2026-03-16,lunch,700.0,52.5,70.0,23.3,785,73,63,27,12.1,39.0,-10.0,15.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1835.81,17,True,53.1,2.0
v2_shipped,302,2026-03-17,lunch,700.0,52.5,70.0,23.3,723,78,67,16,3.3,48.6,-4.3,-31.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1684.58,17,True,73.7,2.0
v2_shipped,303,2026-03-18,lunch,700.0,52.5,70.0,23.3,684,44,72,24,-2.3,-16.2,2.9,3.0,strict_relaxed_tol,0.15,strict,0.5,549.53,6,True,58.4,2.5
v2_shipped,304,2026-03-19,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,828.29,8,True,68.9,1.5
v2_shipped,305,2026-03-20,lunch,700.0,52.5,70.0,23.3,779,89,57,22,11.3,69.5,-18.6,-5.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1564.93,17,True,75.8,3.0
v2_shipped,306,2026-03-30,breakfast|dinner|lunch|snack,1600.0,80.0,200.0,53.3,1682,104,180,61,5.1,30.0,-10.0,14.4,strict_relaxed_tol,0.2,strict,0.5,1055.05,8,True,21.2,2.0
v2_shipped,308,2026-03-30,lunch,700.0,52.5,70.0,23.3,644,46,59,25,-8.0,-12.4,-15.7,7.3,strict_relaxed_tol,0.2,strict,0.5,815.17,8,True,68.9,1.5
v2_shipped,309,2026-03-31,lunch,700.0,52.5,70.0,23.3,779,89,57,22,11.3,69.5,-18.6,-5.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1416.63,17,True,75.8,3.0
v2_shipped,310,2026-04-01,lunch,700.0,52.5,70.0,23.3,736,76,71,16,5.1,44.8,1.4,-31.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1553.9,17,True,64.5,2.0
v2_shipped,311,2026-04-02,lunch,700.0,52.5,70.0,23.3,573,38,56,22,-18.1,-27.6,-20.0,-5.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1668.73,17,True,54.4,2.0
v2_shipped,312,2026-04-03,lunch,700.0,52.5,70.0,23.3,690,58,70,20,-1.4,10.5,0.0,-14.2,strict_relaxed_tol,0.15,strict,0.5,386.45,6,True,60.4,2.0
v2_shipped,328,2026-04-07,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1179,88,116,41,-1.8,-2.2,-3.3,2.5,strict_tight,0.08,strict,0.5,351.89,2,True,26.4,1.5
v2_shipped,329,2026-04-08,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1248,96,128,39,4.0,6.7,6.7,-2.5,strict_tight,0.08,strict,1.0,147.81,1,True,22.3,2.0
v2_shipped,330,2026-04-09,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1197,90,120,40,-0.2,0.0,0.0,0.0,strict_tight,0.08,strict,0.5,327.27,2,True,29.3,3.5
v2_shipped,331,2026-04-10,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1195,90,120,40,-0.4,0.0,0.0,0.0,strict_tight,0.08,strict,0.5,378.47,2,True,26.1,2.0
v2_shipped,332,2026-04-06,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1100,74,104,43,-8.3,-1.3,-37.0,61.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1829.19,17,True,21.6,2.0
v2_shipped,317,2026-03-30,dinner|lunch,1500.0,140.0,122.5,50.0,1493,126,123,55,-0.5,-10.0,0.4,10.0,strict_tight,0.08,strict,0.5,291.17,2,True,32.1,3.0
v2_shipped,318,2026-03-31,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1494,134,124,52,-0.4,-4.3,1.2,4.0,strict_tight,0.08,strict,0.5,294.37,2,True,32.3,2.5
v2_shipped,319,2026-04-01,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1444,154,127,35,-3.7,10.0,3.7,-30.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1766.75,17,True,42.8,2.0
v2_shipped,320,2026-04-02,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1469,146,124,43,-2.1,4.3,1.2,-14.0,strict_relaxed_tol,0.1,strict,0.5,554.25,4,True,27.3,3.0
v2_shipped,321,2026-03-30,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1771,119,183,63,-1.6,-11.9,1.7,5.0,strict_tight,0.08,strict,1.0,213.42,1,True,36.0,3.0
v2_shipped,322,2026-03-31,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1710,127,178,54,-5.0,-5.9,-1.1,-10.0,strict_tight,0.08,strict,1.0,93.64,1,True,31.1,3.0
v2_shipped,323,2026-04-01,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1780,135,177,59,-1.1,0.0,-1.7,-1.7,strict_tight,0.08,strict,1.0,200.73,1,True,24.4,6.0
v2_shipped,324,2026-04-02,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1897,149,181,64,5.4,10.4,0.6,6.7,strict_tight,0.08,strict,1.0,133.46,1,True,32.8,5.0
v2_shipped,325,2026-03-31,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1133,103,104,34,-5.6,14.4,-13.3,-15.0,strict_relaxed_tol,0.15,strict,0.5,924.64,6,True,26.1,2.0
v2_shipped,326,2026-04-01,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1250,104,144,29,4.2,15.6,20.0,-27.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1580.27,17,True,24.7,2.0
v2_shipped,333,2026-04-07,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1149,91,151,20,-4.2,21.3,-8.5,-25.1,strict_relaxed_tol,0.15,strict,0.5,421.54,6,False,31.0,2.5
v2_shipped,334,2026-04-08,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1112,86,106,38,-7.3,14.7,-35.8,42.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1386.91,17,True,28.0,2.0
v2_shipped,335,2026-04-09,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1325,75,130,56,10.4,0.0,-21.2,109.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1596.04,17,False,38.7,2.0
v2_shipped,336,2026-04-10,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1194,72,152,33,-0.5,-4.0,-7.9,23.6,strict_relaxed_tol,0.15,strict,0.5,549.08,6,False,50.5,3.0
v2_shipped,355,2026-04-15,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1227,90,120,43,2.2,0.0,0.0,7.5,strict_tight,0.08,strict,0.5,376.58,2,True,25.4,2.0
v2_shipped,534,2026-05-19,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1474,141,129,44,-1.7,0.7,5.3,-12.0,strict_tight,0.08,strict,0.5,289.19,2,True,36.8,2.5
v2_shipped,356,2026-04-16,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1151,84,130,33,-4.1,-6.7,8.3,-17.5,strict_relaxed_tol,0.15,strict,0.5,808.55,6,True,24.1,1.5
v2_shipped,342,2026-04-06,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,140,130,50,2.0,0.0,6.1,0.0,strict_tight,0.08,strict,1.0,134.96,1,True,28.4,8.0
v2_shipped,343,2026-04-07,lunch,1500.0,140.0,122.5,50.0,1350,151,123,28,-10.0,7.9,0.4,-44.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1426.86,17,True,91.5,4.0
