version,day_id,date,meal_types,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,prod_kcal,prod_protein_g,prod_carbs_g,prod_fat_g,prod_dev_kcal_pct,prod_dev_protein_pct,prod_dev_carbs_pct,prod_dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v3,442,2026-05-06,dinner|lunch,885.0,70.0,95.0,25.0,893,73,96,24,0.9,4.3,1.1,-4.0,923.17,83.81,90.33,25.189999999999998,4.3,19.7,-4.9,0.8,strict_tight,0.08,strict,1.0,138.92,1,True,33.9,1.0
v3,443,2026-05-07,dinner|lunch,885.0,70.0,95.0,25.0,875,83,83,24,-1.1,18.6,-12.6,-4.0,956.3499999999999,91.7,81.58000000000001,29.25,8.1,31.0,-14.1,17.0,strict_relaxed_tol,0.2,strict,0.5,963.0,8,True,50.6,1.5
v3,444,2026-05-08,dinner|lunch,885.0,70.0,95.0,25.0,875,83,83,24,-1.1,18.6,-12.6,-4.0,956.3499999999999,91.83,81.58000000000001,29.25,8.1,31.2,-14.1,17.0,strict_relaxed_tol,0.2,strict,0.5,986.37,8,True,50.6,1.5
v3,445,2026-05-06,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1542,114,160,49,2.8,1.3,6.7,-2.0,1474.92,112.78999999999999,145.86999999999998,48.940000000000005,-1.7,0.3,-2.8,-2.1,strict_tight,0.08,strict,1.0,170.51,1,True,20.7,2.0
v3,446,2026-05-06,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1213,90,122,40,1.1,0.0,1.7,0.0,1199.4250000000002,90.33,120.0,39.805,-0.0,0.4,0.0,-0.5,strict_tight,0.08,strict,0.5,317.45,2,True,25.0,1.5
v3,447,2026-05-07,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1199,89,128,37,-0.1,-1.1,6.7,-7.5,1259.175,89.68499999999999,138.89,38.335,4.9,-0.4,15.7,-4.2,strict_tight,0.08,strict,0.5,254.97,2,True,27.3,2.0
v3,448,2026-05-08,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1267,105,106,47,5.6,16.7,-11.7,17.5,1168.9199999999998,83.12,113.72999999999999,42.42,-2.6,-7.6,-5.2,6.1,strict_relaxed_tol,0.15,strict,0.5,875.87,6,True,27.1,3.5
v3,449,2026-05-06,breakfast|dinner|lunch|snack,1400.0,105.0,140.0,46.7,1400,105,140,47,0.0,0.0,0.0,0.6,1476.8899999999999,106.38,142.72,53.41,5.5,1.3,1.9,14.4,strict_tight,0.08,strict,0.5,514.44,2,True,24.8,2.0
v3,450,2026-05-08,breakfast|dinner|lunch|snack,1400.0,105.0,140.0,46.7,1363,99,137,47,-2.6,-5.7,-2.1,0.6,1369.3,106.5,108.97,56.4,-2.2,1.4,-22.2,20.8,strict_tight,0.08,strict,0.5,377.14,2,True,26.1,3.5
v3,451,2026-05-12,breakfast|dinner|lunch|snack,1400.0,105.0,140.0,46.7,1440,102,141,52,2.9,-2.9,0.7,11.3,1485.47,106.30000000000001,128.93,60.53,6.1,1.2,-7.9,29.6,strict_tight,0.08,strict,1.0,170.63,1,True,16.5,2.0
v3,452,2026-05-08,dinner,800.0,50.0,90.0,26.7,740,52,78,25,-7.5,4.0,-13.3,-6.4,812.8199999999999,54.28,77.64,31.700000000000003,1.6,8.6,-13.7,18.7,single_meal_kcal_only,0.08,strict,1.0,144.0,1,True,88.4,2.0
v3,453,2026-05-11,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1416,132,114,48,-5.6,-5.7,-6.9,-4.0,1501.68,140.06,122.19499999999998,50.309999999999995,0.1,0.0,-0.2,0.6,strict_tight,0.08,strict,1.0,143.49,1,True,29.5,2.0
v3,454,2026-05-12,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1477,133,122,51,-1.5,-5.0,-0.4,2.0,1477.05,122.14,133.35,50.59,-1.5,-12.8,8.9,1.2,strict_tight,0.08,strict,0.5,441.56,2,True,35.3,2.5
v3,455,2026-05-13,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1461,137,119,48,-2.6,-2.1,-2.9,-4.0,1482.71,139.45,110.41,53.71000000000001,-1.2,-0.4,-9.9,7.4,strict_tight,0.08,strict,1.0,108.21,1,True,31.4,2.0
v3,456,2026-05-14,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1514,145,118,51,0.9,3.6,-3.7,2.0,1599.8799999999999,148.63000000000002,128.01,54.839999999999996,6.7,6.2,4.5,9.7,strict_tight,0.08,strict,1.0,85.03,1,True,41.0,2.0
v3,457,2026-05-11,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1508,113,142,55,0.5,0.4,-5.3,10.0,1533.51,99.05,150.07,59.69,2.2,-12.0,0.0,19.4,strict_tight,0.08,strict,0.5,225.23,2,True,30.1,2.0
v3,458,2026-05-13,dinner|lunch|snack,1320.0,120.0,120.0,40.0,1333,117,118,44,1.0,-2.5,-1.7,10.0,945.035,83.255,88.00500000000001,28.895000000000003,-28.4,-30.6,-26.7,-27.8,strict_tight,0.08,strict,0.5,381.51,2,True,34.1,2.0
v3,459,2026-05-14,dinner|lunch|snack,1320.0,120.0,120.0,40.0,1333,121,120,41,1.0,0.8,0.0,2.5,931.67,72.03,89.16999999999999,31.89,-29.4,-40.0,-25.7,-20.3,strict_tight,0.08,strict,0.5,293.46,2,True,36.8,2.0
v3,460,2026-05-15,dinner|lunch|snack,1320.0,120.0,120.0,40.0,1311,121,107,44,-0.7,0.8,-10.8,10.0,908.8899999999999,65.00999999999999,73.46999999999998,39.47,-31.1,-45.8,-38.8,-1.3,strict_relaxed_tol,0.1,strict,0.5,662.32,4,True,43.7,3.5
v3,555,2026-05-21,lunch,700.0,52.5,70.0,23.3,642,42,37,36,-8.3,-20.0,-47.1,54.5,642.375,42.3,37.15,36.075,-8.2,-19.4,-46.9,54.8,single_meal_kcal_only,0.1,strict,0.5,638.37,4,True,100.0,2.5
v3,559,2026-05-21,dinner|lunch|snack,1200.0,90.0,120.0,40.0,1219,88,120,43,1.6,-2.2,0.0,7.5,1228.73,89.96000000000001,118.89,43.730000000000004,2.4,-0.0,-0.9,9.3,strict_tight,0.08,strict,0.5,220.47,2,True,38.4,2.5
v3,560,2026-05-22,dinner|lunch|snack,1200.0,90.0,120.0,40.0,1249,116,96,45,4.1,28.9,-20.0,12.5,1249.21,115.51,95.74000000000001,44.92999999999999,4.1,28.3,-20.2,12.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2018.75,17,True,49.5,2.0
v3,564,2026-05-27,lunch|snack,1500.0,140.0,122.5,50.0,1451,141,122,44,-3.3,0.7,-0.4,-12.0,879.23,75.03999999999999,75.67,30.71,-41.4,-46.4,-38.2,-38.6,strict_tight,0.08,strict,1.0,135.37,1,True,38.3,4.0
v3,565,2026-05-28,lunch|snack,1500.0,140.0,122.5,50.0,1449,160,109,41,-3.4,14.3,-11.0,-18.0,919.5899999999999,89.39,78.97999999999999,27.35,-38.7,-36.1,-35.5,-45.3,strict_relaxed_tol,0.15,strict,0.5,668.17,6,True,59.9,4.0
v3,569,2026-05-29,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1170,88,120,38,-2.5,-2.2,0.0,-5.0,1209.62,94.175,121.46,38.58,0.8,4.6,1.2,-3.6,strict_tight,0.08,strict,0.5,279.97,2,True,26.4,1.5
v3,572,2026-06-01,breakfast|lunch|snack,2000.0,150.0,200.0,66.7,2004,150,201,67,0.2,0.0,0.5,0.4,1124.73,75.64,118.25,38.809999999999995,-43.8,-49.6,-40.9,-41.8,strict_tight,0.08,strict,1.0,173.33,1,True,26.7,4.0
v3,575,2026-06-02,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1202,90,119,41,0.2,0.0,-0.8,2.5,1204.165,89.80999999999999,120.435,40.405,0.3,-0.2,0.4,1.0,strict_tight,0.08,strict,0.5,365.06,2,True,29.6,2.0
v3,577,2026-06-05,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1234,84,168,25,2.8,-6.7,40.0,-37.5,1205.645,120.395,121.78999999999999,26.335,0.5,33.8,1.5,-34.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1447.63,17,True,23.6,1.0
v3,579,2026-06-01,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1511,140,121,52,0.7,0.0,-1.2,4.0,1498.75,138.19000000000003,122.71,50.589999999999996,-0.1,-1.3,0.2,1.2,strict_tight,0.08,strict,1.0,130.77,1,True,31.4,3.0
v3,580,2026-06-02,dinner|lunch,1500.0,140.0,122.5,50.0,1489,135,120,52,-0.7,-3.6,-2.0,4.0,1497.1100000000001,119.655,137.61,52.05,-0.2,-14.5,12.3,4.1,strict_tight,0.08,strict,0.5,190.23,2,True,31.4,4.0
v3,581,2026-06-03,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1376,91,147,47,-8.3,-35.0,20.0,-6.0,1468.585,99.42500000000001,156.805,49.305,-2.1,-29.0,28.0,-1.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1899.39,17,True,30.7,2.0
v3,582,2026-06-04,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1445,121,134,47,-3.7,-13.6,9.4,-6.0,1383.2350000000001,114.77,138.15,41.285000000000004,-7.8,-18.0,12.8,-17.4,strict_relaxed_tol,0.15,strict,0.5,836.62,6,True,35.3,3.0
v3,588,2026-06-02,lunch,700.0,52.5,70.0,23.3,726,38,75,30,3.7,-27.6,7.1,28.8,728.03,36.940000000000005,83.02999999999999,27.61,4.0,-29.6,18.6,18.5,single_meal_kcal_only,0.08,strict,1.0,118.01,1,True,42.3,3.0
v3,591,2026-06-05,lunch,700.0,52.5,70.0,23.3,647,37,77,21,-7.6,-29.5,10.0,-9.9,639.945,61.86,57.795,17.925,-8.6,17.8,-17.4,-23.1,single_meal_kcal_only,0.08,strict,1.0,140.98,1,True,79.3,2.0
v3,595,2026-06-08,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1115,68,115,43,1.4,-17.6,4.5,17.2,1093.74,70.15,112.13,40.53,-0.6,-15.0,1.9,10.4,strict_relaxed_tol,0.15,strict,0.5,916.82,6,True,30.5,2.0
v3,618,2026-06-08,dinner,1500.0,140.0,122.5,50.0,1444,107,143,49,-3.7,-23.6,16.7,-2.0,679.1,52.2,65.6,23.1,-54.7,-62.7,-46.4,-53.8,single_meal_kcal_only,0.08,strict,1.0,112.57,1,True,94.1,4.0
v3,619,2026-06-09,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1087,82,121,31,-27.5,-41.4,-1.2,-38.0,1514.245,122.07,169.615,38.625,0.9,-12.8,38.5,-22.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2151.98,17,True,38.8,2.0
v3,621,2026-06-11,dinner|lunch,1500.0,140.0,122.5,50.0,1272,83,147,39,-15.2,-40.7,20.0,-22.0,1481.8899999999999,104.49000000000001,168.20499999999998,43.47,-1.2,-25.4,37.3,-13.1,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1975.13,17,True,53.4,2.0
v3,820,2026-07-15,dinner|lunch,1000.0,70.0,118.0,28.0,1009,86,108,26,0.9,22.9,-8.5,-7.1,1013.9,73.235,120.07,26.755,1.4,4.6,1.8,-4.4,strict_relaxed_tol,0.2,strict,0.5,1175.58,8,True,21.8,2.5
v3,822,2026-07-17,dinner|lunch,1000.0,70.0,118.0,28.0,904,91,76,26,-9.6,30.0,-35.6,-7.1,903.5600000000002,90.86000000000001,76.1,26.189999999999998,-9.6,29.8,-35.5,-6.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1931.72,17,True,32.7,2.0
v3,626,2026-06-09,lunch,700.0,52.5,70.0,23.3,736,76,71,16,5.1,44.8,1.4,-31.3,562.48,71.88000000000001,39.56,12.979999999999999,-19.6,36.9,-43.5,-44.3,single_meal_kcal_only,0.08,strict,1.0,153.14,1,True,64.5,2.0
v3,536,2026-05-21,lunch,1500.0,140.0,122.5,50.0,1458,131,119,51,-2.8,-6.4,-2.9,2.0,754.49,80.03999999999999,52.67999999999999,24.85,-49.7,-42.8,-57.0,-50.3,single_meal_kcal_only,0.08,strict,1.0,134.69,1,True,44.6,12.0
v3,628,2026-06-11,lunch,700.0,52.5,70.0,23.3,722,53,72,25,3.1,1.0,2.9,7.3,679.1,52.2,65.6,23.1,-3.0,-0.6,-6.3,-0.9,single_meal_kcal_only,0.08,strict,0.5,264.09,2,True,94.1,2.0
v3,629,2026-06-12,lunch,700.0,52.5,70.0,23.3,647,37,77,21,-7.6,-29.5,10.0,-9.9,639.945,61.86,57.795,17.925,-8.6,17.8,-17.4,-23.1,single_meal_kcal_only,0.08,strict,1.0,111.95,1,True,79.3,2.0
v3,630,2026-06-15,lunch,700.0,52.5,70.0,23.3,678,49,63,26,-3.1,-6.7,-10.0,11.6,709.8,56.425,60.849999999999994,26.75,1.4,7.5,-13.1,14.8,single_meal_kcal_only,0.08,strict,1.0,117.81,1,True,68.9,2.0
v3,637,2026-06-16,lunch|snack,1500.0,140.0,122.5,50.0,1472,130,133,46,-1.9,-7.1,8.6,-8.0,861.26,83.26,72.89,26.3,-42.6,-40.5,-40.5,-47.4,strict_tight,0.08,strict,1.0,140.35,1,True,39.3,3.0
v3,556,2026-05-22,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,676.35,63.525,65.4,17.85,-3.4,21.0,-6.6,-23.4,single_meal_kcal_only,0.08,strict,1.0,146.28,1,True,80.3,2.0
v3,561,2026-05-22,breakfast|lunch,1000.0,75.0,100.0,33.3,1029,68,104,38,2.9,-9.3,4.0,14.1,967.6600000000001,59.58,106.44,33.760000000000005,-3.2,-20.6,6.4,1.4,strict_relaxed_tol,0.1,strict,0.5,497.57,4,True,45.4,3.5
v3,566,2026-05-26,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1193,88,120,41,-0.6,-2.2,0.0,2.5,1255.32,90.27000000000001,118.75,46.6,4.6,0.3,-1.0,16.5,strict_tight,0.08,strict,0.5,393.58,2,True,26.1,2.0
v3,567,2026-05-27,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1217,94,121,40,1.4,4.4,0.8,0.0,1232.1100000000001,104.69,111.88999999999999,40.65,2.7,16.3,-6.8,1.6,strict_tight,0.08,strict,0.5,427.32,2,True,22.8,1.5
v3,570,2026-05-29,lunch,700.0,52.5,70.0,23.3,642,42,37,36,-8.3,-20.0,-47.1,54.5,642.375,42.3,37.15,36.075,-8.2,-19.4,-46.9,54.8,single_meal_kcal_only,0.1,strict,0.5,542.17,4,True,100.0,2.5
v3,573,2026-06-02,breakfast|lunch|snack,2000.0,150.0,200.0,66.7,2020,152,202,67,1.0,1.3,1.0,0.4,1193.67,87.97,122.66,39.03,-40.3,-41.4,-38.7,-41.5,strict_tight,0.08,strict,1.0,221.87,1,True,37.8,4.0
v3,576,2026-06-03,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1286,100,156,29,7.2,11.1,30.0,-27.5,1239.44,116.445,129.11,28.6,3.3,29.4,7.6,-28.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2121.91,17,True,24.4,2.0
v3,583,2026-06-01,dinner|lunch|snack,2442.0,107.0,355.0,66.0,2365,118,338,60,-3.2,10.3,-4.8,-9.1,2465.695,117.58,358.32,62.55499999999999,1.0,9.9,0.9,-5.2,strict_tight,0.08,strict,0.5,426.26,2,True,24.4,4.5
v3,587,2026-06-05,dinner|lunch|snack,2442.0,107.0,355.0,66.0,2429,123,356,57,-0.5,15.0,0.3,-13.6,1909.6350000000002,140.43,240.03999999999996,43.105000000000004,-21.8,31.2,-32.4,-34.7,strict_tight,0.08,strict,0.5,336.95,2,True,37.0,4.0
v3,589,2026-06-03,lunch,700.0,52.5,70.0,23.3,716,54,83,18,2.3,2.9,18.6,-22.7,615.27,55.2,59.22,17.52,-12.1,5.1,-15.4,-24.8,single_meal_kcal_only,0.08,strict,1.0,110.69,1,True,56.2,2.0
v3,592,2026-06-03,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1125,84,110,39,2.3,1.8,0.0,6.3,1162.62,79.83,121.72,39.62,5.7,-3.2,10.7,8.0,strict_tight,0.08,strict,0.5,421.16,2,True,33.9,1.5
v3,596,2026-06-09,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1100,82,110,37,0.0,-0.6,0.0,0.8,1104.3449999999998,83.61000000000001,107.225,37.895,0.4,1.3,-2.5,3.3,strict_tight,0.08,strict,0.5,364.54,2,True,23.3,2.5
v3,599,2026-06-12,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1041,75,112,33,-5.4,-9.1,1.8,-10.1,1139.435,76.12,125.76499999999999,36.885000000000005,3.6,-7.7,14.3,0.5,strict_tight,0.08,strict,0.5,309.14,2,True,24.5,2.0
v3,600,2026-06-15,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1112,83,112,37,1.1,0.6,1.8,0.8,1148.3200000000002,86.62,109.86000000000001,40.28,4.4,5.0,-0.1,9.8,strict_tight,0.08,strict,0.5,435.05,2,True,24.1,1.5
v3,602,2026-06-17,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1118,80,107,41,1.6,-3.0,-2.7,11.7,1080.8850000000002,77.21000000000001,110.18499999999997,36.825,-1.7,-6.4,0.2,0.3,strict_tight,0.08,strict,0.5,356.66,2,True,21.2,1.0
v3,604,2026-06-19,breakfast|dinner|lunch|snack,1100.0,82.5,110.0,36.7,1107,84,126,30,0.6,1.8,14.5,-18.3,1038.54,96.0,113.1,22.460000000000004,-5.6,16.4,2.8,-38.8,strict_relaxed_tol,0.2,strict,0.5,1275.28,8,True,37.7,1.5
v3,640,2026-06-19,lunch|snack,1500.0,140.0,122.5,50.0,1472,130,133,46,-1.9,-7.1,8.6,-8.0,861.26,83.26,72.89,26.3,-42.6,-40.5,-40.5,-47.4,strict_tight,0.08,strict,1.0,143.2,1,True,39.3,3.0
v3,777,2026-07-02,lunch,700.0,52.5,70.0,23.3,740,52,78,25,5.7,-1.0,11.4,7.3,703.53,51.1,71.65,23.62,0.5,-2.7,2.4,1.4,single_meal_kcal_only,0.08,strict,1.0,117.19,1,True,88.4,2.0
v3,843,2026-08-04,breakfast|dinner|lunch|snack,1700.0,119.0,200.0,47.0,1704,134,185,48,0.2,12.6,-7.5,2.1,1723.07,118.2,212.88000000000002,44.31,1.4,-0.7,6.4,-5.7,strict_tight,0.08,strict,1.0,279.48,1,True,23.3,2.0
v3,779,2026-07-20,dinner|lunch,1410.0,150.0,68.0,60.0,995,82,91,34,-29.4,-45.3,33.8,-43.3,1008.4000000000001,82.36,90.99999999999999,35.0,-28.5,-45.1,33.8,-41.7,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1959.57,17,True,34.1,2.0
v3,733,2026-06-24,lunch,700.0,52.5,70.0,23.3,642,42,37,36,-8.3,-20.0,-47.1,54.5,1027.8,67.68,59.44,57.72,46.8,28.9,-15.1,147.7,single_meal_kcal_only,0.1,strict,0.5,474.09,4,True,100.0,2.5
v3,735,2026-06-26,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,676.35,63.525,65.4,17.85,-3.4,21.0,-6.6,-23.4,single_meal_kcal_only,0.08,strict,1.0,118.27,1,True,80.3,2.0
v3,736,2026-06-29,lunch,700.0,52.5,70.0,23.3,665,50,63,24,-5.0,-4.8,-10.0,3.0,651.295,48.945,71.69,19.175,-7.0,-6.8,2.4,-17.7,single_meal_kcal_only,0.08,strict,1.0,115.91,1,True,38.2,6.0
v3,856,2026-08-05,breakfast|dinner|lunch|snack,1900.0,133.0,223.0,53.0,1918,149,223,48,0.9,12.0,0.0,-9.4,1928.4499999999998,140.44,224.67000000000002,52.02,1.5,5.6,0.7,-1.8,strict_tight,0.08,strict,1.0,124.38,1,True,36.1,4.0
v3,858,2026-08-04,breakfast|lunch,1600.0,175.0,68.0,70.0,1606,175,68,71,0.4,0.0,0.0,1.4,1049.75,84.02000000000001,86.12,41.019999999999996,-34.4,-52.0,26.6,-41.4,strict_tight,0.08,strict,0.5,264.91,2,False,37.7,18.0
v3,860,2026-08-06,breakfast|lunch,1600.0,175.0,68.0,70.0,1630,185,82,62,1.9,5.7,20.6,-11.4,1029.79,111.32,67.27,35.06,-35.6,-36.4,-1.1,-49.9,strict_relaxed_tol,0.1,strict,0.5,509.6,4,True,67.1,5.5
v3,862,2026-08-03,dinner|lunch,1140.0,95.0,100.0,40.0,1143,94,101,40,0.3,-1.1,1.0,0.0,1143.46,91.08,97.67000000000002,43.16,0.3,-4.1,-2.3,7.9,strict_tight,0.08,strict,0.5,292.04,2,True,31.2,3.5
v3,804,2026-07-06,lunch,700.0,52.5,70.0,23.3,726,79,57,20,3.7,50.5,-18.6,-14.2,677.41,62.31,63.53999999999999,19.39,-3.2,18.7,-9.2,-16.8,single_meal_kcal_only,0.08,strict,1.0,112.73,1,True,65.4,2.0
v3,864,2026-08-05,dinner|lunch,1140.0,95.0,100.0,40.0,1058,83,119,28,-7.2,-12.6,19.0,-30.0,1143.6100000000001,85.35,130.67,31.07,0.3,-10.2,30.7,-22.3,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2063.49,17,True,39.9,2.0
v3,865,2026-08-06,dinner|lunch,1140.0,95.0,100.0,40.0,1254,113,96,46,10.0,18.9,-4.0,15.0,1151.46,99.33,94.865,41.64000000000001,1.0,4.6,-5.1,4.1,strict_relaxed_tol,0.2,strict,1.0,770.26,7,True,47.1,2.0
v3,806,2026-07-08,lunch,700.0,52.5,70.0,23.3,723,78,67,16,3.3,48.6,-4.3,-31.3,834.5,80.72999999999999,78.63999999999999,21.9,19.2,53.8,12.3,-6.0,single_meal_kcal_only,0.08,strict,1.0,130.32,1,True,73.7,2.0
v3,807,2026-07-09,lunch,700.0,52.5,70.0,23.3,716,86,52,18,2.3,63.8,-25.7,-22.7,420.70000000000005,46.25,30.8,12.5,-39.9,-11.9,-56.0,-46.4,single_meal_kcal_only,0.08,strict,1.0,123.53,1,True,82.5,2.0
v3,866,2026-08-17,dinner|lunch,1140.0,95.0,100.0,40.0,1140,91,100,42,0.0,-4.2,0.0,5.0,1247.4700000000003,80.71000000000001,99.62,58.489999999999995,9.4,-15.0,-0.4,46.2,strict_tight,0.08,strict,0.5,428.3,2,True,36.6,2.0
v3,809,2026-07-09,dinner|lunch,1140.0,95.0,100.0,40.0,950,93,97,21,-16.7,-2.1,-3.0,-47.5,963.4000000000001,93.42,96.86,22.499999999999996,-15.5,-1.7,-3.1,-43.8,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1875.1,17,True,35.9,2.0
v3,812,2026-07-20,dinner|lunch,1140.0,95.0,100.0,40.0,1091,95,91,39,-4.3,0.0,-9.0,-2.5,1099.99,86.30000000000001,90.62,43.61,-3.5,-9.2,-9.4,9.0,strict_tight,0.08,strict,1.0,93.74,1,True,28.8,6.0
v3,867,2026-08-18,dinner|lunch,1140.0,95.0,100.0,40.0,1105,119,98,26,-3.1,25.3,-2.0,-35.0,867.1800000000001,82.07999999999998,90.14,19.82,-23.9,-13.6,-9.9,-50.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1787.02,17,True,43.0,2.0
v3,817,2026-07-28,dinner|lunch,1140.0,95.0,100.0,40.0,1188,89,104,46,4.2,-6.3,4.0,15.0,1232.125,90.32000000000001,107.05,49.19,8.1,-4.9,7.0,23.0,strict_relaxed_tol,0.15,strict,0.5,640.28,6,True,43.2,3.0
v3,818,2026-07-29,dinner|lunch,1140.0,95.0,100.0,40.0,1144,93,116,34,0.4,-2.1,16.0,-15.0,1211.26,104.48,115.66999999999999,36.75,6.3,10.0,15.7,-8.1,strict_relaxed_tol,0.15,strict,0.5,633.18,6,True,36.9,2.5
v3,868,2026-08-19,dinner|lunch,1140.0,95.0,100.0,40.0,1156,104,105,36,1.4,9.5,5.0,-10.0,936.04,73.13,85.89999999999999,33.33,-17.9,-23.0,-14.1,-16.7,strict_tight,0.08,strict,0.5,207.38,2,True,40.4,2.0
v3,871,2026-08-25,dinner|lunch,1140.0,95.0,100.0,40.0,1067,97,92,35,-6.4,2.1,-8.0,-12.5,997.2500000000001,83.53,91.79,32.89,-12.5,-12.1,-8.2,-17.8,strict_relaxed_tol,0.1,strict,0.5,486.49,4,True,29.3,1.5
v3,872,2026-08-26,dinner|lunch,1140.0,95.0,100.0,40.0,1153,98,101,39,1.1,3.2,1.0,-2.5,1156.095,90.62,96.245,45.415,1.4,-4.6,-3.8,13.5,strict_tight,0.08,strict,0.5,303.05,2,True,32.2,3.0
v3,873,2026-08-27,dinner|lunch,1140.0,95.0,100.0,40.0,1160,113,94,37,1.8,18.9,-6.0,-7.5,906.9300000000001,79.92999999999999,76.44,31.280000000000005,-20.4,-15.9,-23.6,-21.8,strict_relaxed_tol,0.2,strict,0.5,1031.51,8,True,40.0,1.5
v3,876,2026-08-11,breakfast|dinner|lunch|snack,3020.0,189.0,445.0,54.0,2945,167,409,71,-2.5,-11.6,-8.1,31.5,2542.13,150.60999999999999,335.97,66.21,-15.8,-20.3,-24.5,22.6,relaxed_culinary,0.15,relaxed,0.5,1931.65,14,True,34.9,8.0
v3,878,2026-08-10,lunch,1650.0,136.0,144.0,59.0,1652,164,147,45,0.1,20.6,2.1,-23.7,550.7,54.550000000000004,49.16,15.1,-66.6,-59.9,-65.9,-74.4,single_meal_kcal_only,0.08,strict,1.0,129.22,1,True,50.4,6.0
v3,880,2026-08-12,lunch,1650.0,136.0,144.0,59.0,1623,163,145,44,-1.6,19.9,0.7,-25.4,431.60999999999996,41.160000000000004,38.75,12.440000000000001,-73.8,-69.7,-73.1,-78.9,single_meal_kcal_only,0.08,strict,1.0,116.94,1,True,47.5,5.0
v3,882,2026-08-14,lunch,1650.0,136.0,144.0,59.0,1555,136,118,60,-5.8,0.0,-18.1,1.7,562.73,52.99,39.43,21.45,-65.9,-61.0,-72.6,-63.6,single_meal_kcal_only,0.08,strict,1.0,114.32,1,True,57.0,5.0
v3,883,2026-08-10,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,689.5999999999999,58.475,69.61,19.700000000000003,-1.5,11.4,-0.6,-15.5,single_meal_kcal_only,0.08,strict,1.0,101.16,1,True,80.3,2.0
v3,885,2026-08-12,lunch,700.0,52.5,70.0,23.3,710,46,99,15,1.4,-12.4,41.4,-35.6,810.95,72.10999999999999,76.94,23.86,15.9,37.4,9.9,2.4,single_meal_kcal_only,0.08,strict,1.0,87.65,1,True,44.2,3.0
v3,886,2026-08-13,lunch,700.0,52.5,70.0,23.3,725,38,79,28,3.6,-27.6,12.9,20.2,643.62,45.735,59.145,24.9,-8.1,-12.9,-15.5,6.9,single_meal_kcal_only,0.08,strict,1.0,86.77,1,True,81.6,2.0
v3,887,2026-08-14,lunch,700.0,52.5,70.0,23.3,678,69,48,24,-3.1,31.4,-31.4,3.0,589.75,40.12,76.22,13.819999999999999,-15.8,-23.6,8.9,-40.7,single_meal_kcal_only,0.08,strict,1.0,84.56,1,True,75.1,2.0
v3,889,2026-08-13,breakfast|dinner|lunch|snack,2200.0,154.0,259.0,61.0,2226,159,254,64,1.2,3.2,-1.9,4.9,2233.79,160.39,273.51,55.36,1.5,4.1,5.6,-9.2,strict_tight,0.08,strict,1.0,236.74,1,True,25.0,3.0
